id,title,authors,pages,url,section,issue,abstract,tags,date,pdf_url,database,year,volume,month,eng_title,doi_url,page_count
article-12839,Inhoudsopgave,,,https://ugp.rug.nl/MenM/article/view/15595,algemeen,Vol 65 Nr 3 (1990),,,1990-09-01,https://ugp.rug.nl/MenM/article/download/15595/13087/16770,1,1990,,,,,2
article-12840,Worden we écht te slim voor ons werk? Drie interpretaties van de onderzoeksresultaten van Huijgen,"Wielers,Rudi,   Glebbeek,Arie",271-288,https://ugp.rug.nl/MenM/article/view/15596,artikelen,Vol 65 Nr 3 (1990),"Much labor market research has found that the number of highly educated workers increases faster than the number of higher-level jobs, with the result that the labor force is beoming increasingly underutilized. Here, this situation is reviewed from other theoretical viewpoints. It is argued that even a small upgrading of the job structure may lead to a substantially increased demand for higher educated workers. Moreover, an increased number of highly educated workers promotes better job performance & facilitates technological innovation. 1 Table, 2 Figures, 48 References. AA","highly educated workers, job availability, labor market theories",1990-09-01,https://ugp.rug.nl/MenM/article/download/15596/13088/16771,1,1990,,,,,18
article-12841,Meten van sociale status in de jaren negentig. De sociale status van niet-werkenden nader bepaald,"Bakker,B. F. M.",355-378,https://ugp.rug.nl/MenM/article/view/15597,artikelen,Vol 65 Nr 4 (1990),"To investigate the social status of nonworking Dutch adults, questionnaire data were obtained from couples (N = 70,805) as reported in the Dutch Central Statistics Bureau's 1985 labor force survey. A classification of social status is developed that divides the nonworking by their degree of inclusion in the labor market & by their type of activity; these categories are scaled for social distance, & separately for men & women. The scale proposed assumes that certain lifestyles are expected from those wishing to belong to specific social groups, leading to restrictions on social contacts & to highly visible marriage patterns. Different segments of the nonworking population have various levels of social status: eg, disabled & unemployed men & disabled women not seeking employment have low status, while students have a high status. 4 Tables, 26 References. Adapted from the source document.",questionnaire,1990-12-01,https://ugp.rug.nl/MenM/article/download/15597/13089/16772,1,1990,,,,,24
article-12842,Functiestructuurveranderingen als gevolg van automatisering,"Batenburg,Ronald S.",126-144,https://ugp.rug.nl/MenM/article/view/15598,artikelen,Vol 65 Nr 2 (1990),"Interview data (N = 831 respondents) are used to examine the effects of automation on job structure (JS) in a representative sample of 491 organizations in the Netherlands. Findings reveal few changes in JS, with little evidence of polarization: only in 20% of firms did jobs increase or disappear. It is argued that the (small) variation in JS may be due to features of the automation equipment & not to market conditions, as contingency theory suggests. 5 Tables, 46 References. Modified AA",interview data,2015-02-25,https://ugp.rug.nl/MenM/article/download/15598/13090/16773,1,1990,,,,,19
article-12843,Tussen utopie en mythe: de sociale theorieën van Georges Sorel,"Smit,Evert",43-63,https://ugp.rug.nl/MenM/article/view/15652,artikelen,Vol 65 Nr 1 (1990),"The relevance of Georges Sorel's social conceptions to contemporary sociology is noted, even though this discipline tends to neglect, underestimate, & adopt a biased view of his theories. Sorel's main sociological, ethical-political, & methodological ideas are outlined: critique of utopian models of society, constructivist theory of knowledge, machinism, concrete rationalism, syndicalist reformism, pluralist & dynamic conception of society, populist mythology critique of the Marxist utopia & structural-functionalism, & the defense of local autonomy against state intervention. 13 References. Z. Dubiel","Sorel, Georges, social theories, sociological contributions",1990-03-01,https://ugp.rug.nl/MenM/article/download/15652/13143/16915,1,1990,,,,,21
article-12844,Beslist de geschiedenis over wetenschappelijke kwaliteit?,"Imelman,J. D.",85-98,https://ugp.rug.nl/MenM/article/view/11545,artikelen,Vol 66 Nr 1 (1991),"A review of essays & other texts by Tonko Tjarko ten Have (1906-1975), the ""founding father"" of the academic study of the so-called agogic sciences or andragology in the Netherlands. Historical & metatheoretical analysis of the stipulative definitions ten Have proposed & of his rather implicit philosophy of social sciences reveals the conceptual framework of ten Have's theorizing is poor. Further, debates between him & others are deficient because of incompatible linguistic criteria & philosophical & scientific assumptions. Ten Have wrote within the tradition of psychic monism, established by Dutch philosopher & psychologist Gerard Heymans, & it is presumed that neither ten Have nor his andragological colleagues were aware of the idealistic characteristics of Heymans' epistemology & methodology, a fact that obscures their controversies. In addition, ten Have was epistemologically naive, eg, he was not familiar with the arguments of the hermeneutic tradition about the impossibility of universal judgements in the realm of human sciences. It is argued that this epistemological naivete weakens his conception of andragology. Modified AA","andragology, Netherlands, Tonko Tjarko ten Have's work",1991-02-01,https://ugp.rug.nl/MenM/article/download/11545/9017/12292,1,1991,,,,,14
article-12845,Trekvogels,"Peschar,Jules",3-4,https://ugp.rug.nl/MenM/article/view/11548,artikelen,Vol 66 Nr 1 (1991),,,1991-02-01,https://ugp.rug.nl/MenM/article/download/11548/9020/12295,1,1991,,,,,2
article-12846,Boekbesprekingen,,99-108,https://ugp.rug.nl/MenM/article/view/11551,boekbesprekingen,Vol 66 Nr 1 (1991),,"Van Amersfoort, J. M. M.",1991-02-01,https://ugp.rug.nl/MenM/article/download/11551/9023/12298,1,1991,,,,,10
article-12847,Ontvangen publikaties,,,https://ugp.rug.nl/MenM/article/view/11553,algemeen,Vol 66 Nr 1 (1991),,,1991-02-01,https://ugp.rug.nl/MenM/article/download/11553/9025/12300,1,1991,,,,,2
article-12848,Boekbesprekingen,,200-216,https://ugp.rug.nl/MenM/article/view/11555,boekbesprekingen,Vol 66 Nr 2 (1991),,"Aquina, Herman J.",1991-05-01,https://ugp.rug.nl/MenM/article/download/11555/9027/12302,1,1991,,,,,17
article-12849,Het wetenschappelijk onderwijs: egalitair of utilitair? De externe democratisering en verschuivende legitimaties in het beleid,"Koppen,Jan Karel",115-140,https://ugp.rug.nl/MenM/article/view/11556,artikelen,Vol 66 Nr 2 (1991),"The educational policy of the Netherlands regarding accessibility to higher education & reduction of inequality of educational opportunities is reviewed, & four distinct periods since WWII are detailed: recovery, expansion, democratization & limits to growth, & restriction. Economic legitimation of policy is prevalent in all periods but one. Data on educational access for students from lower socioeconomic backgrounds reveal no relation to specific policy; however, neither has there been major improvement in comparison with other socioeconomic groups. 4 Tables, 71 References. Adapted from the source document.","educational access inequalities, policy development, post-WWII Netherlands",1991-05-01,https://ugp.rug.nl/MenM/article/download/11556/9028/12303,1,1991,,,,,26
article-12850,Sociale kerncijfers,Centraal Bureau voor de Statistiek,218-227,https://ugp.rug.nl/MenM/article/view/11557,artikelen,Vol 66 Nr 2 (1991),,,1991-05-01,https://ugp.rug.nl/MenM/article/download/11557/9029/12304,1,1991,,,,,10
article-12851,Het schadelijk verlangen van een linkse generatie,"Dronkers,J.",231-232,https://ugp.rug.nl/MenM/article/view/11563,artikelen,Vol 66 Nr 3 (1991),,,1991-08-01,https://ugp.rug.nl/MenM/article/download/11563/9035/12310,1,1991,,,,,2
article-12852,Publieke opinies over etnische minderheden in Nederland en West-Duitsland,"Dekker,Paul",296-314,https://ugp.rug.nl/MenM/article/view/11567,artikelen,Vol 66 Nr 3 (1991),"To investigate Dutch & German public opinion toward the presence of ethnic minorities, questionnaire data were obtained in 1988 (N = 500 Dutch & 1,027 German respondents). Dutch opinions regarding the Surinamers & the Turks were remarkably similar, & revealed a high degree of tolerance, compassion, nondiscrimination, & personal acceptance. German attitudes toward the Turks differed substantially from Dutch attitudes. A possible explanation might be the strong moralism in public attitudes toward minorities, which some would characterize as Dutch extremism. 5 Tables, 13 References. Adapted from the source document.",1988 questionnaires,1991-08-01,https://ugp.rug.nl/MenM/article/download/11567/9039/12314,1,1991,,,,,19
article-12853,Boekbesprekingen,,405-432,https://ugp.rug.nl/MenM/article/view/11571,boekbesprekingen,Vol 66 Nr 4 (1991),,"Arts, Wil",1991-12-01,https://ugp.rug.nl/MenM/article/download/11571/9043/12318,1,1991,,,,,28
article-12854,De WAO en de gemiste kansen,"Arts,Wil",341-342,https://ugp.rug.nl/MenM/article/view/11572,artikelen,Vol 66 Nr 4 (1991),,,1991-12-01,https://ugp.rug.nl/MenM/article/download/11572/9044/12319,1,1991,,,,,2
article-12855,Het bijzondere van Nederland: de landenvergelijking in het Sociaal en Cultureel Rapport,"Praag,C. S. van",343-363,https://ugp.rug.nl/MenM/article/view/11573,artikelen,Vol 66 Nr 4 (1991),"Despite the enormous expenditures of resources required to conduct international comparative studies, interest in European integration led to a comparative component in the Dutch government's biannual Sociaal en Cultureel Rapport 1990 ([Social and Cultural Report 1990] Rijswijk/Den Haag: Sociaal & Cultureel Planbureau/VUGA, 1990). Overall indicators show that the Netherlands is on the same socioeconomic level as neighboring Western European countries. However, some differences are found with respect to the demographic composition of the population, % engaged in the labor force, & crime rates, with the Netherlands' rate exceeding the European average. The decay of the pillarization system in politics & in society at large accounts for some of these changes. 6 Tables, 1 Figure, 26 References. Adapted from the source document.",official report,1991-12-01,https://ugp.rug.nl/MenM/article/download/11573/9045/12320,1,1991,,,,,21
article-12856,Het schakelingen-perspectief getoetst aan drie voorbeelden uit de koloniale politiek in Indonesië,"Colombijn,Freek",383-397,https://ugp.rug.nl/MenM/article/view/11574,artikelen,Vol 66 Nr 4 (1991),"Analysis of linkages provides a special type of historical approach focusing attention on the reformulation of policies from one administrative level to another. Here, this perspective is used in three case studies of Dutch colonial politics in Indonesia in the 1800s, with respect to: (1) development of towns; (2) military expansion; & (3) railroad construction. Analysis shows that the theoretical levels do not correspond with groups of interest & that the term ""linkage"" has a variety of meanings; moreover, historical data are lacking. It is concluded that the linkage perspective offers few advantages over traditional network analysis, although it is helpful in avoiding level reductionism & level determinism. 14 References. Adapted from the source document.",case studies,1991-12-01,https://ugp.rug.nl/MenM/article/download/11574/9046/12321,1,1991,,,,,15
article-12857,Hoe de Verlichting haar triomf vierde; bespreking van Niklas Luhmann's Die Wissenschaft der Gesellschaft,"Leyesdorff,Loet",398-404,https://ugp.rug.nl/MenM/article/view/11575,artikelen,Vol 66 Nr 4 (1991),"A review essay on Niklas Luhmann's Die Wissenschaft der Gesellschaft ([The Science of Society] 1990 [see listing in IRPS No. 64]). Focus is on Luhmann's definitions of science & society, & on his epistemology & methodology of studying science. Improvements in conceptual clarity are noted over earlier works (eg, Soziale Systeme. Grundrisz einer allgemeinen Theorie ([Social Systems: Sketch of a General Theory], Frankfurt: Suhrkamp, 1984). Advantages of integrating cybernetic & mathematical theories of communication are noted. 19 References. M. Meeks",book review essay,1991-12-01,https://ugp.rug.nl/MenM/article/download/11575/9047/12322,1,1991,,,,,7
article-12858,Sociale kerncijfers,Centraal Bureau voor de Statistiek,434-443,https://ugp.rug.nl/MenM/article/view/11576,artikelen,Vol 66 Nr 4 (1991),,,1991-12-01,https://ugp.rug.nl/MenM/article/download/11576/9048/12323,1,1991,,,,,10
article-12859,Boekbesprekingen,,326-337,https://ugp.rug.nl/MenM/article/view/13714,boekbesprekingen,Vol 66 Nr 3 (1991),,,1991-08-01,https://ugp.rug.nl/MenM/article/download/13714/11218/14720,1,1991,,,,,12
article-12860,Inhoudsopgave,,,https://ugp.rug.nl/MenM/article/view/13715,algemeen,Vol 66 Nr 3 (1991),,,1991-08-01,https://ugp.rug.nl/MenM/article/download/13715/11219/14721,1,1991,,,,,1
article-12861,Ontvangen publikaties,,,https://ugp.rug.nl/MenM/article/view/13716,algemeen,Vol 66 Nr 3 (1991),,,1991-08-01,https://ugp.rug.nl/MenM/article/download/13716/11220/14722,1,1991,,,,,1
article-12862,Postmaterialisme en stemgedrag. Enkele kanttekeningen bij de analyse van politieke waarde,"Deth,Jan van,   Graaf,Nan Dirk de",315-319,https://ugp.rug.nl/MenM/article/view/13717,artikelen,Vol 66 Nr 3 (1991),"A discussion of three articles previously published in Mens en Maatschappij, by: Paul G. J. Hendriks Vettehen (see SA 38:5/90X0159); C. P. Middendorp (see SA 37:3/89U6075); & B. Niemoller & C. van der Eijk (see SA 35:4/87R7636). All three investigate the impact of postmaterialist values on voting behavior. Niemoller & van der Eijk attempt to answer the question of whether the old Left/Right ideological dimension, being used as an explanation for voting behavior, has been replaced by a new dimension, ie, a postmaterialist dimension. Middendorp also uses Left-Right self-placement as an explanatory variable for Left-Right voting behavior. The argument of Hendriks Vettehen, however, has more serious flaws than do those of the other authors. He uses a trivial & biased operationalization of voting behavior; also, only one item, attitude toward abortion, is used as a variable indicating a postmaterialist value orientation. It is concluded that more theoretically elaborated models are required. 9 References. Modified AA",research review,1991-08-01,https://ugp.rug.nl/MenM/article/download/13717/11221/14723,1,1991,,,,,5
article-12863,Een kennismaking met de sociale wetenschappen,"Flap,H.",320-325,https://ugp.rug.nl/MenM/article/view/13718,artikelen,Vol 66 Nr 3 (1991),"A review essay on a book by Ben Schreur, Agressie en geweld. Een kennismaking met de sociale wetenschappen ([An Acquaintance with the Social Sciences] Muiderberg: Coutinho, 1989 [see listing in IRPS No. 63]). Schreur's attempt to integrate various social science concepts leads to several theoretical problems. M. Meeks",book review essay,1991-08-01,https://ugp.rug.nl/MenM/article/download/13718/11222/14724,1,1991,,,,,6
article-12864,Interne arbeidsmarkten en beloning bij mannen en vrouwen in Nederland,"Gijsel,P. de,   Muysken,J.,   Wolfs,G. L. M.",257-276,https://ugp.rug.nl/MenM/article/view/13719,artikelen,Vol 66 Nr 3 (1991),"Wage differences between male (M) & female (F) Dutch workers are investigated using questionnaire data obtained from 4,000 adults in 1985, reported in Trendrapport ([Trend Report] The Hague: Organization for Strategic Labor Market Research, 1987). Findings show that Ms earn significantly more than Fs, & that workers promoted from within a firm earn more than those hired from outside. Thus, it is possible that Fs earn less because their position within a firm's internal labor market is less secure. 7 Tables, 3 Graphs, 32 References. Adapted from the source document as translated by M. Meeks.",1985 interview data,1991-08-01,https://ugp.rug.nl/MenM/article/download/13719/11223/14725,1,1991,,,,,20
article-12865,Protest in een pacificatie-democratie. De Nederlandse nieuwe sociale bewegingen in internationaal vergelijkend perspectief,"Koopmans,Ruud,   Duyvendak,Jan Willem",233-256,https://ugp.rug.nl/MenM/article/view/13720,artikelen,Vol 66 Nr 3 (1991),"A contrastive analysis is presented of new social movements in France, Germany, & the Netherlands since the 1960s. The closest resemblance is between German & Dutch groups, where the newest groups predominate, having seized the initiative. Dutch groups are characterized by formalized professional social movement associations, fostering nonviolent civil disobedience. Very little violence occurs, due to the pacification of traditional political conflicts, the openness of the electoral system, the tradition of consensus politics, & changes in relations among political parties. 7 Tables, 2 Graphs, 26 References. Adapted from the source document as translated by M. Meeks.","new social movements, post-1960s, Netherlands/Germany/France",1991-08-01,https://ugp.rug.nl/MenM/article/download/13720/11224/14726,1,1991,,,,,24
article-12866,"Individuen, gezinnen en buurten: sociale determinanten van het onderwijsniveau","Velden,Rolf van der,   Bosker,Roel",277-295,https://ugp.rug.nl/MenM/article/view/13721,artikelen,Vol 66 Nr 3 (1991),"Effects of social status on educational attainment are usually examined among isolated individuals. A new approach is proposed, focusing on sibling research in assessing the importance of family factors on achievement. Analysis of Dutch longitudinal data from R. J. Bosker's, W. H. A. Hofman's, & R. K. W. van der Velden's Een generatie geselecteerd. Deel 1: De loopbanen ([A Selected Generation. Part 1: The Life Courses] Groningen: RION, 1985) reveals that social determinants are not confined to the family; peer networks are also important. However, multilevel techniques used to determine the relative importance of individual, family, peer, & neighborhood factors show that the individual factor is the most important. 3 Tables, 48 References. Adapted from the source document.",longitudinal sibling research data,1991-08-01,https://ugp.rug.nl/MenM/article/download/13721/11225/14727,1,1991,,,,,19
article-12867,"Inhoud Mens en Maatschappij, 66e jaargang, 1991",,,https://ugp.rug.nl/MenM/article/view/13722,algemeen,Vol 66 Nr 4 (1991),,,1991-12-01,https://ugp.rug.nl/MenM/article/download/13722/11226/14728,1,1991,,,,,3
article-12868,Inhoudsopgave,,,https://ugp.rug.nl/MenM/article/view/13723,algemeen,Vol 66 Nr 4 (1991),,,1991-12-01,https://ugp.rug.nl/MenM/article/download/13723/11227/14729,1,1991,,,,,1
article-12869,Ontvangen publikaties,,,https://ugp.rug.nl/MenM/article/view/13724,algemeen,Vol 66 Nr 4 (1991),,,1991-12-01,https://ugp.rug.nl/MenM/article/download/13724/11228/14730,1,1991,,,,,1
article-12870,Advertentie,,,https://ugp.rug.nl/MenM/article/view/13725,algemeen,Vol 66 Nr 4 (1991),,,1991-12-01,https://ugp.rug.nl/MenM/article/download/13725/11229/14731,1,1991,,,,,1
article-12871,Partners en arbeidsmarktpositie. Een studie naar de samenhang tussen de arbeidsmarktposities van huwelijkspartners,"Henkens,Kène,   Kraaykamp,Gerbert,   Siegers,Jacques",364-382,https://ugp.rug.nl/MenM/article/view/13726,artikelen,Vol 66 Nr 4 (1991),"The relationship between the labor market status of domestic partners is investigated, based on questionnaire data gathered 1985/86 from Dutch adults (N = 22,352) by the Central Bureau of Statistics. Analysis shows that this relationship is due to shared restrictions &/or spousal selection & influence. Also, unemployed & disabled persons often have unemployed or disabled partners. 4 Tables, 2 Figures, 25 References. Adapted from the source document.",1985/86 questionnaire data,1991-12-01,https://ugp.rug.nl/MenM/article/download/13726/11230/14732,1,1991,,,,,19
article-12872,Inhoudsopgave,,,https://ugp.rug.nl/MenM/article/view/13727,algemeen,Vol 66 Nr 1 (1991),,,1991-02-01,https://ugp.rug.nl/MenM/article/download/13727/11231/14733,1,1991,,,,,1
article-12873,De keuze van rechtvaardigheidsbeginselen: consensus of dissensus?,"Arts,Wil,   Wijck,Peter van",65-84,https://ugp.rug.nl/MenM/article/view/13728,artikelen,Vol 66 Nr 1 (1991),"A literature review shows that the key theoretical traditions of macrosociology do not agree on whether to expect either consent or dissent on juridical principles in contemporary societies. To determine which conditions will elicit consent of dissent, solutions must also be sought in microsociology & social psychology. 59 References. Adapted from the source document.",literature review,1991-02-01,https://ugp.rug.nl/MenM/article/download/13728/11232/14734,1,1991,,,,,20
article-12874,De loopbaanontwikkeling van vrouwen en mannen in de rechterlijke macht: beeld en werkelijkheid,"Groot-van Leeuwen,L. E. de,   Kester,C. C. M.,   Kester,J. G. C.",54-64,https://ugp.rug.nl/MenM/article/view/13729,artikelen,Vol 66 Nr 1 (1991),"Analysis of official statistical data reveals that, despite a fairly even split in the total number of jobs held by men & women in the Dutch judiciary system, considerable vertical stratification to the advantage of men remains. In general, men reach a higher position with fewer years of experience than women do. The underrepresentation of women is especially noticeable at the middle & upper echelons. 8 Tables, 12 References. Adapted from the source document.",official statistics,1991-02-01,https://ugp.rug.nl/MenM/article/download/13729/11233/14735,1,1991,,,,,11
article-12875,De invloed van materiële en immateriële ouderlijke hulpbronnen op het verlaten van het ouderlijk huis,"Jong-Gierveld,Jenny de,   Liefbroer,Aart C.,   Beekink,Erik",25-53,https://ugp.rug.nl/MenM/article/view/13730,artikelen,Vol 66 Nr 1 (1991),"Questionnaire data obtained from Dutch citizens born in 1961 (N = 583) are used to investigate how & why young adults leave the parental home. Three main reasons are established: (1) to finish school; (2) to live with a partner; & (3) to gain independence. Both timing & reasons for leaving depend on the resources of parents, including material & nonmaterial goods: eg, high levels of transferable resources accelerate the process of leaving home, while high levels of nontransferable resources slow it down. 3 Tables, 3 Figures, 49 References. Adapted from the source document.",questionnaire,1991-02-01,https://ugp.rug.nl/MenM/article/download/13730/11234/14736,1,1991,,,,,29
article-12876,Beloning en allocatie op een informele arbeidsdeelmarkt,"Wielers,Rudi,   Lindenberg,Siegwart",5-24,https://ugp.rug.nl/MenM/article/view/13731,artikelen,Vol 66 Nr 1 (1991),"Wage & job competition models from L. C. Thurow's Generating Inequality: Mechanisms of Distribution in the U.S. Economy (New York: Basic Books, 1975) are tested in an informal labor market, using questionnaire date from Dutch baby-sitters (N = 167). Analysis shows that wages & allocation depend not only on productivity of jobs & workers, but also on relation signaling, used to gain trust, avoid problems, increase motivation, & stem turnover. A selection model is presented, showing how rewards help govern the labor relationship: employers with high income offer money to govern the relationship, especially with well-educated sitters; less wealthy employers use other means, eg, homogeneity & social exchange, to retain their sitter. 5 Tables, 36 References. Adapted from the source document.","baby-sitters, Netherlands",1991-02-01,https://ugp.rug.nl/MenM/article/download/13731/11235/14737,1,1991,,,,,20
article-12877,Inhoudsopgave,,,https://ugp.rug.nl/MenM/article/view/13732,algemeen,Vol 66 Nr 2 (1991),,,1991-05-01,https://ugp.rug.nl/MenM/article/download/13732/11236/14738,1,1991,,,,,1
article-12878,Ontvangen publikaties,,,https://ugp.rug.nl/MenM/article/view/13733,algemeen,Vol 66 Nr 2 (1991),,,1991-05-01,https://ugp.rug.nl/MenM/article/download/13733/11237/14739,1,1991,,,,,1
article-12879,Advertentie,,,https://ugp.rug.nl/MenM/article/view/13734,algemeen,Vol 66 Nr 2 (1991),,,1991-05-01,https://ugp.rug.nl/MenM/article/download/13734/11238/14740,1,1991,,,,,1
article-12880,Goede raad?,"Arts,Wil",113-114,https://ugp.rug.nl/MenM/article/view/13735,artikelen,Vol 66 Nr 2 (1991),,,1991-05-01,https://ugp.rug.nl/MenM/article/download/13735/11239/14741,1,1991,,,,,2
article-12881,Veranderingen in de beroepsoriëntatie van vrouwen: een vergelijking tussen opeenvolgende generaties,"Dessens,J.,   Doorne-Huiskes,J. van,   Mertens,E.",180-199,https://ugp.rug.nl/MenM/article/view/13736,artikelen,Vol 66 Nr 2 (1991),"Findings are presented of a study on whether younger women are more job oriented than older women, & how their job orientation & expected future labor market participation are affected by socialization characteristics, educational level, civil status, & present labor market participation. Results of survey data from 800 Dutch women (N = 228 ages 16-31, 260 ages 31-41, & 312 ages 41-61) show that educational level is of significant importance in determining women's job orientation; while there is no direct effect of age, there is a strong indirect age effect, in that younger women are better educated. The more extensive a woman's labor market participation, the greater the job orientation. Single women are less job oriented than married women, while widowed & divorced women are the most job oriented. The stronger the job orientation, the more a woman expects paid labor to play a central role in her future. 6 Tables, 13 References. Adapted from the source document.",survey,1991-05-01,https://ugp.rug.nl/MenM/article/download/13736/11240/14742,1,1991,,,,,20
article-12882,De drankbestrijding en de inbreng van de alcoholaccijns in de Nederlandse staatshuishouding 1831-1920. Historisch-sociologische notities,"Gerritsen,Jan-Willem",161-179,https://ugp.rug.nl/MenM/article/view/13737,artikelen,Vol 66 Nr 2 (1991),"A historical perspective is offered on nineteenth-century antidrinking movements & the proportion of state revenues in the Netherlands derived from the liquor tax. Characteristics of temperance movements in Western societies are described, & two related explanations are given for their popularity. The movements were part of a broader civilizing campaign directed toward the lower working classes by members of the middle class & the vanguards of industrial workers. However, the civilizing thesis coincides with an industrializing thesis: temperance was also promoted by industrial entrepreneurs who needed a sober, trustworthy work force in their increasingly mechanized firms. At the same time, however, the process of state formation in the latter nineteenth century was accelerated by financing through the liquor tax. Therefore, strict antidrinking legislation was not a political possibility at this time, despite the enormous popularity of the temperance movements. 1 Table, 35 References. Adapted from the source document.","temperance movements, liquor taxation, 19th-century Netherlands",1991-05-01,https://ugp.rug.nl/MenM/article/download/13737/11241/14743,1,1991,,,,,19
article-12883,De ideale sollicitant is een vrouw. Onderzoek naar sekseverschillen in het (personeels)selectieproces,"Veldman,Albertine,   Wittink,Roel",141-160,https://ugp.rug.nl/MenM/article/view/13738,artikelen,Vol 66 Nr 2 (1991),"Three types of research methods used to explore sex differences in the screening of job applicants are shown to differ in how they acknowledge disparate impact & hidden discrimination. The research of A. E. M. van Vianen (Het Selectie-interview. Over de Rol van Seksestereotypen [Selection Interviews. The Role of Sex Stereotyping], Leiden, 1987) is critiqued. Results of a study on the relationship between sex-role stereotypes & requisite management characteristics show that the ""ideal candidate is a woman."" It is concluded that attention must be paid not only to the stereotyping of characteristics, but also to the extent these characteristics are relevant for selection in the particular company. 7 Tables, 17 References. Adapted from the source document.",secondary empirical data,1991-05-01,https://ugp.rug.nl/MenM/article/download/13738/11242/14744,1,1991,,,,,20
article-12884,Ontvangen publikaties,,,https://ugp.rug.nl/MenM/article/view/11580,algemeen,Vol 67 Nr 1 (1992),,,1992-03-01,https://ugp.rug.nl/MenM/article/download/11580/9052/12327,1,1992,,,,,2
article-12885,Doorstuderen,"Gevers,J. K. M.",3-4,https://ugp.rug.nl/MenM/article/view/11582,artikelen,Vol 67 Nr 1 (1992),,,1992-03-01,https://ugp.rug.nl/MenM/article/download/11582/9054/12329,1,1992,,,,,2
article-12886,Zullen wij voor de kinderen bij elkaar blijven? De veranderende effecten van eenoudergezinnen op de schoolloopbanen van de kinderen,"Dronkers,J.",23-44,https://ugp.rug.nl/MenM/article/view/11585,artikelen,Vol 67 Nr 1 (1992),"Questionnaire data are used to compare educational achievement among Dutch adolescents (N = 15,554) living in 1- vs 2-parent families. Analysis shows that students in 1-parent families have lower grades than their peers from 2-parent families once other background factors are eliminated. However, more significant is the variable of parental educational achievement. Children living alone with their fathers scored worse than children living alone with their mothers. The observed negative effect for families headed by mothers has increased since the 1970s. 5 Tables, 9 References. Adapted from the source document.",questionnaire data,1992-03-01,https://ugp.rug.nl/MenM/article/download/11585/9057/12332,1,1992,,,,,22
article-12887,Boekbesprekingen,,177-211,https://ugp.rug.nl/MenM/article/view/11586,boekbesprekingen,Vol 67 Nr 2 (1992),,"De Grip, Andries",1992-06-01,https://ugp.rug.nl/MenM/article/download/11586/9058/12333,1,1992,,,,,35
article-12888,De verdeling van huishoudelijk en betaald werk in Nederland,"Lippe,Tanja van der",128-139,https://ugp.rug.nl/MenM/article/view/11587,artikelen,Vol 67 Nr 2 (1992),"Using data from W. P. Knulst's & P. van Beek's Tijd Komt met de jaren: onderzoek naar tegenstellingen en veranderingen in dagelijkse bezigheden van Nederlanders op basis van tijdbudgetonderzoek ([Time Comes with Years: A Study of Contrasts and Changes in the Daily Pursuits of the Dutch on the Basis of Time-Budget Analysis] The Hague: VUGA, 1990), a discussion is presented of changes in the sexual distribution of labor in the Netherlands, 1950-1990. Most political discourse on women's inclusion in the job market ignores the sharing of household tasks among spouses, expecting that equalization at work will lead to equal distribution of chores at home; however, it is shown that women working outside the home receive only slightly more assistance with chores from their husbands than do those who are homemakers. The inequity is most blatant in the area of child care. To increase women's participation in the paid labor force, new conditions are necessary both at home & at work. 1 Table, 3 Graphs, 13 References. Adapted from the source document as translated by M. Meeks.",secondary data,1992-06-01,https://ugp.rug.nl/MenM/article/download/11587/9059/12334,1,1992,,,,,12
article-12889,Een gevecht tegen windmolens?,"Jong-Gierveld,Jenny de",103-105,https://ugp.rug.nl/MenM/article/view/11588,artikelen,Vol 67 Nr 2 (1992),"When compiling computerized databases from information obtained from interviews, questionnaires, & research Ss, the utmost care should be taken to maintain the confidentiality of the information. Names, addresses, & phone numbers should be deleted from aggregate files. The problem of preserving the anonymity of data in long-term studies involving the recontacting of Rs is examined. Current large-scale projects in Germany & the Netherlands are discussed in this regard. 2 References. M. Meeks","database compilation, confidentiality/anonimity issues",1992-06-01,https://ugp.rug.nl/MenM/article/download/11588/9060/12335,1,1992,,,,,3
article-12890,"Expansie van het voortgezet en hoger onderwijs: effecten van veranderingen op de arbeidsmarkt, in gezinnen en in het onderwijssysteem","Ploeg,Sjerp W. van der",156-176,https://ugp.rug.nl/MenM/article/view/11589,artikelen,Vol 67 Nr 2 (1992),"A revised version of SA 39:6/91S25495/ASA/1991/6854. 6 Tables, 29 References.",secondary/tertiary education expansion,1992-06-01,https://ugp.rug.nl/MenM/article/download/11589/9061/12336,1,1992,,,,,21
article-12891,Sociale kerncijfers,Centraal Bureau voor de Statistiek,214-224,https://ugp.rug.nl/MenM/article/view/11591,artikelen,Vol 67 Nr 2 (1992),,,1992-06-01,https://ugp.rug.nl/MenM/article/download/11591/9063/12338,1,1992,,,,,14
